gene	GE-InN-1	GE-InN-2	GE-InN-3	GE-InN-4	GE-InN-5	GE-RG-1	GE-RG-2	GE-CycPro	GE-InN-6	GE-RG-3	GE-InN-7
ZNF25	0.0906538603009509	0.0997975268205962	0.10239039294457886	0.09150816227603084	0.11436613895726576	0.08602416522285279	0.07352896278182518	0.05525645833519138	0.0945957376549816	0.06443529615013	0.12744329553529665
ZNF33A	0.10267527675222003	0.0951358455715419	0.1272412628916024	0.11069841931322026	0.10405852675119427	0.06613516500776075	0.05414393557652777	0.047371234807021136	0.1089248243233135	0.06550883497821054	0.11810667335957428
ZNF37A	0.08970031541709417	0.09234492312041936	0.08569720178771144	0.08537920434194639	0.08997490612732408	0.10853944648709539	0.06892977896313605	0.08769713353861362	0.0874429928586286	0.09432717448249493	0.10996692195222207
AL117339.4	0.06171108255385328	0.06648571004004784	0.11531061379309294	0.08843225293124411	0.13390941110676835	0.12242932925525121	0.1177151206822934	0.07899422944543638	0.07823781787167687	0.09860375144157883	0.03817064154685672
ZNF33B	0.10709168261441661	0.1193585750851605	0.13259504890362073	0.12354567104646913	0.11304460339411697	0.03270737124006232	0.037936138321251416	0.0536126577535183	0.12102255922684083	0.049062111449782314	0.11002358008233529
BMS1	0.08680607775482478	0.08853569351409846	0.10932437662769459	0.10181857769260394	0.1037449467353892	0.09068803449743527	0.07290946386070045	0.08087380305139612	0.06899919359320705	0.10566903242071045	0.09063079789218041
CSGALNACT2	0.09483033014543604	0.09251906328785042	0.1292329206612953	0.12054382696321612	0.09478375988618096	0.059087167013360274	0.06548165780161218	0.10074123977047875	0.08675582131807925	0.05209501071917219	0.10392920146753126
RASGEF1A	0.014260833517493035	0.05736560053668305	0.012855475652646869	0.0557048626402147	0.039172297572870246	0.1222329701830421	0.009068854067237756	0.11302608409649485	0.06607108349987886	0.18967083300913481	0.3205710336467799
HNRNPF	0.08932536380207959	0.09277086542564862	0.08826834756647714	0.08880232022045505	0.08462652582517234	0.11218977875764378	0.06346451243992318	0.1432641083729084	0.07784379077795926	0.06796258268058875	0.09148180274887541
ZNF487	0.06861683990478766	0.04692824106970063	0.018180072837606087	0.04332128395126121	0.06005878707190223	0.19118786281316508	0.16627827995275868	0.057991168054573355	0.08825956094234917	0.2054551417150047	0.05372275573373194
ZNF239	0.09601074085050593	0.04434485593655187	0.08527121696337656	0.08527126341687714	0.06163932712453727	0.18012570500481329	0.10096008427724262	0.0787753607090064	0.1179611241467656	0.03294839176218524	0.11669191536744465
ZNF485	0.03972843472358156	0.039617537840095945	0.07022760944761842	0.07026313645086577	0.1064661402985221	0.12013187648355761	0.1390987835326682	0.055897471537220494	0.15323194342771268	0.13929349275525377	0.066043538783765
ZNF32	0.10050493052145854	0.09317147729172595	0.10216712995454715	0.09183030939501968	0.07934644113011322	0.06267279511052384	0.10081664131213756	0.07578959500787305	0.1252267402601704	0.07126884301440405	0.09720509329000003
CXCL12	0.009545206683586618	0.006275446232860425	0.03261100622498627	0.012524786461806898	0.015431216157396186	0.04157597968840453	0.025088569757078207	0.015911358754606687	0.48013307001197064	0.36090335235140986	0
TMEM72-AS1	0.06156505670843198	0.06734379445647251	0.024337391275933602	0.09810232910172731	0.0515437768555244	0.05288534319156245	0.1265727833711349	0.053535489701256406	0.22923802301400348	0.04930135768445446	0.1855746496006739
AL353801.1	0.17483282139780068	0.10750084985940322	0.008228757661166115	0.05696512934410138	0.05185292594919274	0.04592499597804186	0	0	0.3570037833617763	0.045741420904235476	0.1519492281443221
RASSF4	0.03231563954222085	0.04622803981009756	0.04460471009148172	0.045208134752061556	0.06791014613534463	0.08923876941387053	0.29824332087859107	0.029366295189457787	0.15441951823203215	0.17268407398312655	0.019781334365105464
C10orf25	0.12291429077421065	0.09686660641943536	0.07923439466769917	0.0739460377455664	0.051590247868261156	0.02509202126875859	0.054610423415564546	0.22239736885431305	0.10767249262508899	0.07897695423656284	0.08669910739208934
ZNF22	0.11430054305510554	0.09147333627668265	0.10722509420534308	0.11848003073626905	0.1012010972351529	0.08128376436192075	0.08534026083474819	0.10134247501135452	0.07974477264003685	0.03936628060164194	0.08024234177877565
MARCH8	0.06272481659364562	0.07976102883168111	0.14508249218512406	0.09826514030750783	0.09352081319859777	0.10571623800159609	0.07720428020106751	0.07712508958801632	0.06971767064604628	0.10490873006356892	0.08597369858739963
ZFAND4	0.07298462663219221	0.07620877190320033	0.038947666656595686	0.05589445920605962	0.11783861523462093	0.08564559637188755	0.13848802617663863	0.0954864965319612	0.08893702218632821	0.15324607147793348	0.0763226417539796
WASHC2C	0.07706243815912138	0.09317501564797011	0.07798552983969458	0.10461072578296697	0.060393378455658515	0.1480834848882282	0.09887094514302704	0.0594718896451613	0.10888231459693311	0.11284646264816627	0.05861781060003343
AGAP4	0.10377889609503498	0.072603837181781	0.1143344397101645	0.08401842537744983	0.11020013177420589	0.10304217688811786	0.054236998148271515	0.09068084560292432	0.08286670370971447	0.10213017096320333	0.08210737000970131
TIMM23	0.08520410215382386	0.08562251527983056	0.0942361886041932	0.0966718271876646	0.07413587566412454	0.12028195196448482	0.08050296583283861	0.13233415138417462	0.08646423313140908	0.09647217641381153	0.04807400977516385
NCOA4	0.10925362844670664	0.09810656602252964	0.09093319152163117	0.08691301462140096	0.09544684684947241	0.06613841700333241	0.09026980127898858	0.08336015234592348	0.11139941889606363	0.060119711415778966	0.10805924629137227
SYT15	0.04506520743437987	0.055466467294110415	0.05778019818392299	0.14300105993768797	0.0960124736711895	0.07674379770981231	0	0.03686065585459077	0.31226969943350474	0.09985080189391797	0.07694958507468072
GDF10	0	0	0	0	0	0	0.9493168743494165	0.026398653569933397	0	0.024284418110809593	0
ZNF488	0.020637149067861748	0.0057296188930045676	0.25396524174435686	0.08007456129738436	0.072161515064017	0.040152942398746075	0.1247257827125683	0.34849817338147665	0.05405494642855907	0	0
AL591684.1	0.06823544026190848	0.09103691654313446	0.1173834369227636	0.07663962878439728	0.1727796174706198	0.07276917710370977	0.12094235167917577	0.0555395804982538	0.05986221554608624	0.11226470619332944	0.05254690693592792
AGAP9	0.07049823833256522	0.10730666343238808	0.08225582456740742	0.11846324256505322	0.062128100644893325	0.12004644308316602	0.06933873340154206	0.10849870820442285	0.06015112924418408	0.13431355264126188	0.06699935853163781
FRMPD2	0.01725074439665686	0.025735377216653598	0.03038736899895559	0.0352169794481299	0.01783508688003199	0.02169772725879873	0.7427212604894139	0.034409634492158746	0.038468452814856946	0.03627734160557586	0
MAPK8	0.11929996139895152	0.11756866071663562	0.11512502354837874	0.12294184473004356	0.12571773482609816	0.04202713870876641	0.051644367551102056	0.08160209688740944	0.09902985533499016	0.03643879398732672	0.08860452213037029
ARHGAP22	0.059027353075642414	0.09277381345767445	0.08284230998871116	0.0631018075582259	0.06507107601165545	0.14430358435348586	0.1692166274838938	0.16277192073726943	0.11468084861085118	0.0169583898339061	0.029252224603644166
VSTM4	0.0729194205608011	0.015179576643300557	0.04892827629053869	0.0656424215741206	0.09306017684560018	0.11322789115546314	0.49461111979347205	0.03762187625298321	0.024166158022309345	0.0346430514627101	0
AL138760.1	0.09043558121264225	0.11430285376683136	0.11120347935395314	0.11161458814256545	0.09351755151640538	0.051477547170417345	0.028730044940220512	0.05341637296383294	0.18769885278560958	0.04927397292460918	0.1083291467163289
ERCC6	0.0996522652335654	0.08776075396470828	0.1104078285847255	0.09606147842816613	0.10623087537967546	0.07473742248355504	0.048558718697675876	0.08109475119482334	0.10739547381244129	0.06927127970509833	0.1188291492798838
PARG	0.0842329192439637	0.08701144939238574	0.09107359986479634	0.08891152900109169	0.08418444729092264	0.10902092206115314	0.07667687888106745	0.09440598529454285	0.08939123911069947	0.10343155435854667	0.09165947462162835
TIMM23B	0.06018695959321782	0.10815235564468495	0.05831515491524688	0.06869329759334936	0.06918534427582003	0.1564819818861848	0.052454363190768676	0.07559487608028281	0.12755271845525304	0.12160396226191163	0.10177897387080555
TIMM23B-AGAP6	0.07413369938324736	0.0931199565204735	0.08159464256579874	0.06861263229819707	0.05783545082044003	0.1457226779923308	0.05944928823189651	0.11312027392072664	0.11538323011760085	0.09478118067508592	0.0962469555621539
AL442003.1	0.061762167744679866	0.09691060598467945	0.06562325105785353	0.07168745803884578	0.07546229511159484	0.12666441813143858	0.05876745029469411	0.08614756724210855	0.1222782741196046	0.14344435182014856	0.09125215348025334
WASHC2A	0.0922393666751713	0.08643077957938645	0.11288457029701646	0.09835296408617045	0.08745393988046722	0.1310096080136824	0.04301797669510593	0.07784994877483803	0.08781044645216982	0.10023881741545462	0.08271157691161829
SGMS1	0.05968723789724533	0.06933870965670104	0.05008477717545148	0.045989353153023216	0.08118686624780766	0.1241859622184552	0.1533647323698307	0.06935191211279006	0.07385847752417066	0.10654730549739605	0.16640466528138464
AC069547.2	0.0636346003712347	0.08058720112219118	0.07958397338682997	0.015029360100356035	0.05813830194262299	0.13239117601387523	0.15717404310092836	0.047222236229504236	0.11127313182597698	0.18515758274971836	0.06980835882066518
SGMS1-AS1	0.029347262934792152	0.09808630147264968	0.07099109183013355	0.06488230913353558	0.04994557499655136	0.13966272081519068	0	0.17951681655364662	0.12519236885663013	0.16549349938439428	0.0768820101517499
ASAH2B	0.11788177531378759	0.1172022007595354	0.15285521531341167	0.14491447056438297	0.11117425320802857	0.055353890128817425	0.019303905659531412	0.053197393806569265	0.15573823376040744	0.020731032763721808	0.051647620010580104
PRKG1	0.022810075889000785	0.0036245698286246283	0.007256641095338333	0.03986659811189505	0.07807104128681612	0.058942057594798536	0.31625607089250507	0.04059943878037422	0.06918877305175242	0.3101703248998825	0.05321440833051955
CSTF2T	0.10850665802802163	0.10465551479391132	0.12392921749503953	0.08937520212956003	0.11578459754962737	0.05500531904152135	0.08930308849418574	0.10783397426490471	0.08416260147013568	0.037945237703483854	0.08349858168993422
PRKG1-AS1	0.031184585381169815	0.024339543301896097	0.03617112125266382	0.07622666395515616	0.0805339596200694	0.0749686883092778	0.17291765373759774	0.0506146140989378	0.08965594660853927	0.29707827599071135	0.06630893022762507
DKK1	0	0	0	0	0	0	0	0	0.20750353956998005	0	0.7924960769573052
PCDH15	0.014373596340086966	0.022190390499510267	0.007996478259855534	0.006412479058375509	0.014559405996531424	0.008076864125616786	0.6393758340217353	0.005060968932588432	0.1139277944893959	0.008471659679734402	0.1595545271075599
AL353784.1	0.017089969613186484	0.042502491637863155	0.005391468769072358	0.005255745364855055	0.02787718995098293	0.0031652067441798404	0.7491793059536604	0	0.04483450462106155	0.005238851327566907	0.0994652527138991
ZWINT	0.05352320711487588	0.04830442322817912	0.043529106377401865	0.029240908777875507	0.05496994180963619	0.21945175896092908	0.10428505207084166	0.36775848013913376	0.020467648768497996	0.021143337648620995	0.037326126104470204
AC010996.1	0.009840003317893097	0.008635393055173187	0.03854496180948858	0.022469218402858704	0.008315752237258235	0.1568434480798709	0.4368690681854921	0.20287769121183696	0.04614072851315	0.06946371159517731	0
IPMK	0.095205433757155275	0.10926935377512968	0.11019640936685217	0.09529351050033803	0.09475007280569285	0.07924493084076739	0.06550359009235462	0.09579567100367468	0.0942698128340725	0.07376169415499693	0.08670951925547207
CISD1	0.06085630649724695	0.05105241603167224	0.044516807599178185	0.07439350663899823	0.055656316740166176	0.12839727607446766	0.18172929213312908	0.08922344040816915	0.08302833656261405	0.11993999578914967	0.11120630087368147
UBE2D1	0.11296660449123394	0.10402893301227616	0.12215662172677116	0.11097213959706313	0.1085938975943076	0.03795693906584783	0.05199225137105848	0.06809536337292461	0.10572818330065893	0.03578751082043605	0.14172155362881847
TFAM	0.10695917738802249	0.08078289882585922	0.11529305802750438	0.11266139109350311	0.08948586857318838	0.09752800211355046	0.09005190526428365	0.11770778251460463	0.0783152127190384	0.05396725616752692	0.057247441509954186
BICC1	0.009306667419652416	0.03394850824568026	0.042311090516073915	0.043284086333634994	0.01818026415137461	0.287122413789986	0.20389929530297266	0.09817247899342141	0.03570686212170296	0.19903580819899727	0.029032523578905532
LINC00844	0.028586521909516795	0.026095072337444167	0.11768504189230461	0.06744836300286608	0.01344848908152844	0	0.523673192594159	0.013135632507213817	0	0.1496080605958116	0.06031955322701093
PHYHIPL	0.06392677249877261	0.07838089604530483	0.04942945687266189	0.03533842160677169	0.0746155047510053	0.08592534870082282	0.3287915614652224	0.06282456000201979	0.04618828144933493	0.1431657146928186	0.03141348118684619
FAM13C	0.03697415361798852	0.06253268706578505	0.1352503012632012	0.05451664597514545	0.10167375745795969	0.02379658661739548	0.09805920579064184	0.01911101615684463	0.2063582971256502	0.0380214205809874	0.2237059262665708
SLC16A9	0.0584003361583941	0.03678609114669837	0.056837563025825065	0.06595067777068561	0.11512396746419276	0.1924238734249469	0.0987514146015343	0.07642030441128624	0.11430670144724528	0.10891343241723893	0.07608563518684068
MRLN	0.06110763426505033	0.056378283311676144	0.1004539639718755	0	0.026181424528390777	0.03942112985409633	0.6115386748374353	0.024761386093641275	0.0801573652185864	0	0
CCDC6	0.0917960132479449	0.08320919857187896	0.0910028728284809	0.07974646385678523	0.08713161394871728	0.11585887591702729	0.06996373910889088	0.0764879187934666	0.09738838443298485	0.11288773865247617	0.09452717951588614
ANK3	0.009064476328117221	0.018525437159374124	0.16796019891947403	0.015426049888134574	0.07318313249100813	0.049072862331350865	0.12558546689087782	0.012239508204779462	0.11684426223063384	0.08930401755269528	0.3227945876963041
AL592430.1	0.029893943592408198	0.02689224841729301	0.19081602722195054	0.0058418009477053485	0.09792638065863422	0.11169405774860688	0.07034134394562348	0.020417864766170364	0.1951372489357805	0.0452334984980969	0.20580555802414624
CDK1	0.03818680475093398	0.055315655592347704	0.03712581407682005	0.0360959051248517	0.032377484851536256	0.12357674846259643	0.12684432409922478	0.4484819030769208	0.02962116952115481	0.026624578333824263	0.04574960897229877
RHOBTB1	0.08749117700965948	0.07371094606924343	0.06292820821444031	0.08291672088345436	0.09254665361265639	0.14455872576800816	0.15752935446796942	0.08369452562021251	0.01416044736460146	0.16888364968178207	0.03157958743014798
CABCOCO1	0.03771355069600958	0.01819639428069385	0.00459039243677168	0.01819690175282867	0.038119230993584476	0.2486015617556515	0.16780336104104993	0.034822701428688506	0	0.4126935006405169	0.019262388144705718
ARID5B	0.05569517470720603	0.06291926828769374	0.00936498143189816	0.0055050371159789955	0.15693884581558315	0.09560917493812399	0.22152903172753305	0.017829822214440932	0.008553499499802861	0.17017276474157855	0.19588239836521634
